type,sku,name,status,featured,catalog_visibility,short_description,description,date_on_sale_from,date_on_sale_to,tax_status,tax_class,stock_status,backorders,sold_individually,weight,height,reviews_allowed,purchase_note,price,regular_price,manage_stock/stock_quantitiy,category_ids,tag_ids,shipping_class_id,attributes,attributes_1,default_attributes,attributes_2,image_id/gallery_image_ids,attributes_3,downloads,downloads_4,download_limit,download_expiry,parent_id,upsell_ids,cross_sell_ids
simple,,Стульчик для кормления Bertoni Primo /Стілець для годування Bertoni Primo ,1,1,visible,,"<div class=""b-description"">
				<p>Стілець для годування Bertoni Primo (Болгарія).</p>
<p>Розпродаж складу! Втигніть придбати по акційній ціні!</p>
<p>_____________________________________________________________________________________________</p>
<p>Стульчик для кормления Bertoni Primo (Болгария)</p>
<p>Характеристики:<br> Высота стульчика – 105 см<br> Высота спинки – 52 см<br> Размер основания – 73х53 см<br> Спинка — 2 положения<br> Регулировка высоты — 3 положения<br> Столик — съемный поднос, добавочный держатель стаканчиков<br> Колесики на задних ножках</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,Под,,100,Стульчики детские для кормления > Детские пластиковые стульчики для кормления,,worldwide,,,,,,,,,,,,,
simple,,Стульчик для кормления Lorelli (Bertoni) SIESTA ,1,1,visible,,"<div class=""b-description"">
				<p>Удобный, мягкий и безопасный детский стульчик для кормления и игр Lorelli (Bertoni) SIESTA:</p>
<p>- сиденье легко моется<br> - верхний съёмный лоток<br> - место для бутылочки или чашечки<br> - сиденье регулируется по высоте<br> - ремни безопасности<br> - легко складывается</p>
<p>Производитель: Болгария.</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,"2148,4",,100,Стульчики детские для кормления > Детские пластиковые стульчики для кормления,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/327/siesta_beige_stork_10100221505_big.JPG,,,,,,,,
simple,,Универсальная детская коляска Tutek Grander Play,1,1,visible,,"<div class=""b-description"">
				<p><span style=""font-size: 100%;""><code><span style=""font-family: tahoma, arial, helvetica, sans-serif;"">Универсальная детская коляска Tutek Grander Play<span style=""line-height: 1.5;""> (Польша) предназначена для детей от рождения до 3 лет.</span></span></code><code><span style=""font-family: tahoma, arial, helvetica, sans-serif;""><sub>·</sub></span></code></span></p>
<p><span style=""font-size: 120%;""><code><span style=""font-family: tahoma, arial, helvetica, sans-serif;""><sub> Ультра-легкая алюминиевая рама<br> · шасси на 4 надувных колесах.<br> · Передние поворотные на 360 градусов колеса, с возможностью блокировки.<br> · Задние колеса с безопасным тормозом, блокируемым одним толчком.<br> · Регулируемые амортизаторы.<br> · Люлька с функцией колыбели.<br> · Регулируемая по высоте ручка из эко-кожи.<br> · Регулируемая по высоте спинки.<br> · Регулируемая подножка, а также съемный бампер в прогулочном блоке.<br> · 5-точечные ремни безопасности с мягкими накладками.<br> · Регулируемый капюшон.<br> · В капюшоне предусмотрена удобная ручка для переноски.<br> · Большая корзина для покупок с крышкой (до 5 кг.)<br> Установка люльки и прогулочного блока возможно как по направлению движения так и наоборот.<br> <br> В комплекте: шасси, люлька, прогулочный блок, сумка, дождевик, москитная сетка, чехол для ножек, корзина для покупок.</sub></span></code><code><span style=""font-family: tahoma, arial, helvetica, sans-serif;""><sub>Размеры коляски в разложенном виде (Д/Ш/В): 78/58/104;<br> Размеры коляски в сложенном виде: (Д/Ш/В): 90/58/37;<br> Размеры люльки (Д/Ш/Г): 76/36/21;<br> Вес люльки, прогулочного блока: 4,8 кг.<br> Вес шасси: 12кг.</sub></span></code></span></p>
<p> Уточняйте наличие расцветок в интренет-магазине Украинские ангелочки.</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,8550,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/619/grander-play3(0).jpg,,,,,,,,
simple,,Универсальная детская коляска Tutek Torero ECO (кожа) ,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная коляска польской компании Tutek Torero ECO (кожа) предназначена для детей от рождения до 3 лет.</p>
<p>Данная модель коляски изготовлена из современного материала - эко-кожи, которая сертифицирована для использования в детских товарах. Эко-кожа гигроскопична, антиалергенна, морозоустойчива и практична! Ваша колясочка всегда будет чистой и аккуратной! </p>
<p>Характеристики модели: </p>
<p>- Стильный яркий дизайн.</p>
<p>- Ультра-легкая конструкция рамы, при этом прочная и безопасная.</p>
<p>- Маневренное шасси на пневмо-колесах.</p>
<p>- Удобная большая корзина с крышкой, для чистоты ваших вещей.</p>
<p>- Задний тормоз, регулируемые амортизаторы, ручка выполнена из эко-кожи, также как и сама коляска.</p>
<p>- Люлька с функцией колыбели, регулируемый и вентилируемый капюшон, система крепления люльки одним кликом.</p>
<p>- Прогулочный блок может устанавливаться как лицом к маме, так и по направлению движения коляски. Дополнительный капюшон - защита от ветра и солнца. Регулируемая подножка в прогулочном блоке, несколько положений спинки для комфортного сна малыша.</p>
<p>Коляска может быть на раме черного, белого или серебристого цвета.</p>
<p>В комплекте: сумка. дождевик, москитная сетка, люлька, прогулочный блок. </p>
<p>Информацию о расцветках в наличии универсальной детской коляски Tutek Torero ECO (кожа) уточняйте у менеджера магазина Украинские ангелочки.</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,Под,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,,,,,,,,,
simple,,Универсальная детская коляска Tutek Trido Silver ECO (кожа) ,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная детская коляска Tutek Trido ECO (Польша) предназначена для детей от рождения до 3 лет.</p>
<p>Данная модель коляски изготовлена из современного материала - эко-кожи, которая сертифицирована для использования в детских товарах. Эко-кожа гигроскопична, антиалергенна, морозоустойчива и практична! Ваша колясочка всегда будет чистой и аккуратной! </p>
<p>К данной модели прилагается удобная и стильная сумка, которая станет верным помощником при длительных прогулках, посещении поликлиники или гостей.<br> Преимущества данной модели:<br> бесшумно откидывающийся капюшон;<br>удобніе ручки для переноса люльки;<br> изменяемое положение изголовья и внутрений механизм его регулирования.<br> Очень легко моется.</p>
<p>Шасси :<br> Большая и вместительная металлическая корзина для покупок или вещей<br> 4 цельнорезиновых колеса, накачиваемых.<br> Простой механизм системы Easy Clip установки люльки <br> Возможность укачивания малыша<br> Ручка регулируется по высоте<br> Задний стояночный тормоз приводится в действие нажатием ногой на перекладину<br><br></p>
<p>Уточняйте наличие расцветок универсальная детская коляска Tutek Trido ECO у менеджера интренет магазина Украинские ангелочки.</p>
<p></p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,Под,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/618/tdeco1.jpg,,,,,,,,
simple,,Стульчик для кормления Lorelli (Bertoni) BRAVO ,1,1,visible,,"<div class=""b-description"">
				<p>Стульчик для кормления Lorelli (Bertoni) BRAVO (Болгария)</p>
<p>Характеристики:<br> съемный верхний лоток для легкого мытья<br> разъемы для бутылочек и чашек<br> пятиточечные ремни для безопасности вашего ребенка<br> корзина для аксессуаров и игрушек<br> легко складывается и раскладывается<br> яркая расцветка ткани, благотворно влияющая на психоэмоциональное состояние ребенка </p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,Под,,100,Стульчики детские для кормления > Детские пластиковые стульчики для кормления,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/339/bravo_blue_hello_bear_big.JPG,,,,,,,,
simple,,Универсальная детская коляска Tutek Grander Plus,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная детская коляска Tutek Grander Plus.</p>
<p>Расцветки уточняйте! </p>
<p> </p>
				</div>",,,taxable,standard,1,0,1,,,1,,8070,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/Kol4/GRANDER-BLACK-SPACER-GB5-3.jpg,,,,,,,,
simple,,Универсальная детская коляска Tutek Grander Lift,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная детская коляска Tutek Grander Lift.</p>
<p>Расцветки уточняйте! </p>
<p> </p>
				</div>",,,taxable,standard,1,0,1,,,1,,7724,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,"http://ukrainian-angels.com.ua/assets/images/Kol4/GRANDER-BLACK-SPACER-GB5-3.jpg,http://ukrainian-angels.com.ua/assets/images/gallery/1149/gf1.jpg",,,,,,,,
simple,,Универсальная детская коляска Tutek Grander Play ECO,1,1,visible,,"<div class=""b-description"">
				<h3><span style=""font-family: arial, helvetica, sans-serif;"">Универсальная детская коляска Tutek Grander Play ECO<span style=""line-height: 1.5;""> (Польша) предназначена для детей от рождения до 3 лет.</span></span></h3>
<p><span style=""font-size: 120%;""><span style=""font-family: arial, helvetica, sans-serif;""><sub>· Ультра-легкая алюминиевая рама<br> · шасси на 4 надувных колесах.<br> · Передние поворотные на 360 градусов колеса, с возможностью блокировки.<br> · Задние колеса с безопасным тормозом, блокируемым одним толчком.<br> · Регулируемые амортизаторы.<br> · Люлька с функцией колыбели.<br> <span style=""font-family: tahoma, arial, helvetica, sans-serif;"">· Регулируемая по высоте ручка из эко-кожи.</span><br><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> · Регулируемая по высоте спинки.</span><br><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> · Регулируемая подножка, а также съемный бампер в прогулочном блоке.</span><br><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> · 5-точечные ремни безопасности с мягкими накладками.</span><br><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> · Регулируемый</span></sub></span><span style=""font-family: arial, helvetica, sans-serif;""><sub><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> капюшон.</span></sub></span><span style=""font-family: arial, helvetica, sans-serif;""><sub><br></sub></span><span style=""font-family: arial, helvetica, sans-serif;""><sub><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> · В капюшоне предусмотрена удобная ручка для переноски.</span><br><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> · Большая корзина для покупок с крышкой (до 5 кг.)</span><br><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> Установка люльки и прогулочного блока возможно как по направлению движения так и наоборот.</span><br> <br><span style=""font-family: tahoma, arial, helvetica, sans-serif;""> В комплекте: шасси, люлька, прогулочный блок, сумка, дождевик, москитная сетка, чехол для ножек, корзина для покупок.</span></sub></span></span></p>
<p><span style=""font-size: 120%; font-family: tahoma, arial, helvetica, sans-serif;""><sub>Размеры коляски в разложенном виде (Д/Ш/В): 78/58/104;<br> Размеры коляски в сложенном виде: (Д/Ш/В): 90/58/37;<br> Размеры люльки (Д/Ш/Г): 76/36/21;<br> Вес люльки, прогулочного блока: 4,8 кг.<br> Вес шасси: 12кг.</sub></span></p>
<p><span style=""font-size: 120%; font-family: tahoma, arial, helvetica, sans-serif;""> </span></p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,Под,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/758/9908.jpg,,,,,,,,
simple,,Универсальная детская коляска Tutek Tutek Timer Eco,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная коляска Tutek Timer Eco - это нежные, пастельные тона, ткань типа лен, а также функциональность и европейское качество. </p>
<p>Основной материал коляски - эко кожа.</p>
				</div>",,,taxable,standard,1,0,1,,,1,,9694,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,,,,,,,,,
simple,,Стульчик для кормления Lorelli (Bertoni) CANDY ,1,1,visible,,"<div class=""b-description"">
				<p>Стульчик для кормления Lorelli (Bertoni) CANDY (Болгария)</p>
<p>Характеристики:<br> пятиточечные ремни для безопасности вашего ребенка<br> легко складывается и раскладывается<br> яркая расцветка ткани, благотворно влияющая на психоэмоциональное состояние ребенка </p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,Под,,100,Стульчики детские для кормления > Детские пластиковые стульчики для кормления,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/344/candy_beige_stork_10100211505_big.JPG,,,,,,,,
simple,,Универсальная детская коляска Tutek Trido ,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная детская коляска Tutek Trido (Польша) предназначена для детей от рождения до 3 лет. </p>
<p>К данной модели прилагается удобная и стильная сумка, которая станет верным помощником при длительных прогулках, посещении поликлиники или гостей.<br> Преимущества данной модели:<br> бесшумно откидывающийся капюшон;<br>удобніе ручки для переноса люльки;<br> изменяемое положение изголовья и внутрений механизм его регулирования.<br> Очень легко моется.</p>
<p>Шасси :<br> Большая и вместительная металлическая корзина для покупок или вещей<br> 4 цельнорезиновых колеса, накачиваемых.<br> Простой механизм системы Easy Clip установки люльки <br> Возможность укачивания малыша<br> Ручка регулируется по высоте<br> Задний стояночный тормоз приводится в действие нажатием ногой на перекладину<br><br></p>
<p></p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,8384,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/759/td1.jpg,,,,,,,,
simple,,Универсальная детская коляска Tutek Tirso ECO (кожа) ,1,1,visible,,"<div class=""b-description"">
				<p>Новая модель от польской компании Tutek - универсальная детская коляска Tutek Tirso ECO(Польша) предназначена для детей от рождения до 3 лет.</p>
<p>Данная модель коляски изготовлена из современного материала - эко-кожи, которая сертифицирована для использования в детских товарах. Эко-кожа гигроскопична, антиалергенна, морозоустойчива и практична! Ваша колясочка всегда будет чистой и аккуратной! </p>
<p>Характеристики модели: </p>
<p>- Стильный яркий дизайн.</p>
<p>- Ультра-легкая конструкция рамы, при этом прочная и безопасная.</p>
<p>- Маневренное шасси на пневмо-колесах.</p>
<p>- Удобная большая корзина с крышкой, для чистоты ваших вещей.</p>
<p>- Задний тормоз, регулируемые амортизаторы, ручка выполнена из эко-кожи, также как и сама коляска.</p>
<p>- Люлька с функцией колыбели, регулируемый и вентилируемый капюшон, система крепления люльки одним кликом.</p>
<p>- Прогулочный блок может устанавливаться как лицом к маме, так и по направлению движения коляски. Дополнительный капюшон - защита от ветра и солнца. Регулируемая подножка в прогулочном блоке, несколько положений спинки для комфортного сна малыша.</p>
<p>Коляска может быть на раме черного, белого или серебристого цвета.</p>
<p>В комплекте: сумка. дождевик, москитная сетка, люлька, прогулочный блок. </p>
<p>Информация и расцветки на сайте производителя - <a href=""http://www.tutek.pl/ru/produkty-2/tirso-ru"" target=""_blank"">http://www.tutek.pl/ru/produkty-2/tirso-ru</a></p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,9039,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/616/9173.jpg,,,,,,,,
simple,,Универсальная коляска 2 в 1 Tako Captiva Len ,1,1,visible,,"<div class=""b-description"">
				<p>Tako Captiva Len -  eдобная просторная коляска ультра-современного дизайна с прекарсными техническими характеристиками!</p>
<p>Tako Captiva это современная универсальная коляска, предназначена для детей отрождения до 36 месяцев и весом 15 кг.</p>
<p>Усиленная рама Tako Captiva имеет современный дизайн обтекаемой формы.</p>
<p>Передние поворотные колеса с возможнотью фиксации обеспечивают данной коляске легкость и маневренность движения. Все колеса модели Captiva надувные c дисками современного дизайна. Несколько уровней жесткости аммортизации.</p>
<p>Регулируемая родительска ручка позволит подобрать максимально удобное положения для родителей любого роста.</p>
<p>Регулируемая подножка для удобства малыша.</p>
<p>Спинка прогулочного сидения имеет несолько положений. Максимально низкое положения – для сна во время прогулки.</p>
<p>Люльку для новорожденного и прогулочный блок возможно устанавить в обоих направлениях.</p>
<p>Комплектация: люлька для новроженного, прогулочная коляска, сумка, утепленный чехол для ножек, мягкий вкладыш в прогулочный блок, вместительная корзина для покупок, дождевик.</p>
<p>Вес коляски :<br> рама с колесами: 11,15 кг<br> рама без колес: 7,75 кг<br> люлька: 5,45 кг<br> прогулочный блок: 5,95 кг</p>
<p>Размер в сложеном виде: 40х88 см<br> Размер в разложеном виде: 101х107 см<br> ширина шасси: 59 см</p>
<p>Подробнее - <a href=""http://wspb.home.pl/tako/index.php?option=com_virtuemart&amp;view=productdetails&amp;virtuemart_product_id=79&amp;virtuemart_category_id=26"" target=""_blank"">http://wspb.home.pl/tako/index.php?option=com_virtuemart&amp;view=productdetails&amp;virtuemart_product_id=79&amp;virtuemart_category_id=26</a></p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,7467,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/542/5670.970x0.jpg,,,,,,,,
simple,,Универсальная коляска 2 в 1 Tako City Move ,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная детская коляска Tako Ingis City Move 2 в 1, предназначена для деток от рождения до 3-х лет.</p>
<p>Размеры Tako City Move:<br> <br> – ширина колесной базы: 62 см.<br> – внутренние размеры люльки - длина: 80см, ширина: 35см;<br> – глубина люльки (внутри) - посередине: 18 см, спереди (в районе головы): 21 см;<br> – прогулочное сиденье: длина 92 см, ширина: 32см, глубина: 23см, высота спинки: 40см;<br> – высота коляски с надетой на раму люлькой: 124 см;<br> – высота от пола до ручки: среднее положение: 105 см, верхнее положение: 114 см;<br> – диаметр колёс, передние: 25 см, задние: 30 см.<br> <br> <span style=""text-decoration: underline;"">Вес:</span><br> - рамы: 11,1 кг, <br> - люлька: 5,8 кг,<br> - прогулочный блок: 5,35 кг, <br> - рама с люлькой: 16,9 кг.<br> <br> В комплекте:<br> <br> - шасси <br> - люлька <br> - тёплый чехол на люльку <br> - прогулочный блок<br> - тёплый чехол на прогулочный блок <br> - корзина для покупок <br> - сумка для мамы <br> - москитная сетка(зависит от поставки коляски)<br> - дождевик(зависит от поставки коляски) <br> Подробнее:<a href=""http://mysun.com.ua/universalnye-detskie-kolyaski/2-1-city-move-03-paris-tako-51419"" target=""_blank"">http://mysun.com.ua/universalnye-detskie-kolyaski/2-1-city-move-03-paris-tako-51419</a>  </p>
<p>Прозводитель: Tako (Польша).</p>
<p>Цвета в ассортименте. Наличие уточняйте.</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,9563,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/537/dalga-classic_(1).jpg,,,,,,,,
simple,,Универсальная коляска 2 в 1 Tako Captiva Acoustic ,1,1,visible,,"<div class=""b-description"">
				<p>Tako Captiva это современная универсальная коляска, предназначена для детей отрождения до 36 месяцев и весом 15 кг.</p>
<p>Усиленная рама Tako Captiva Acoustic имеет современный дизайн обтекаемой формы.</p>
<p>Передние поворотные колеса с возможнотью фиксации обеспечивают данной коляске легкость и маневренность движения. Все колеса модели Captiva надувные c дисками современного дизайна. Несколько уровней жесткости аммортизации.</p>
<p>Регулируемая родительска ручка позволит подобрать максимально удобное положения для родителей любого роста.</p>
<p>Регулируемая подножка для удобства малыша.</p>
<p>Спинка прогулочного сидения имеет несолько положений. Максимально низкое положения – для сна во время прогулки.</p>
<p>Люльку для новорожденного и прогулочный блок возможно устанавить в обоих направлениях.</p>
<p>Комплектация: люлька для новроженного, прогулочная коляска, сумка, утепленный чехол для ножек, мягкий вкладыш в прогулочный блок, вместительная корзина для покупок, дождевик.</p>
<p>Вес коляски :<br> рама с колесами: 11,15 кг<br> рама без колес: 7,75 кг<br> люлька: 5,45 кг<br> прогулочный блок: 5,95 кг</p>
<p>Размер в сложеном виде: 40х88 см<br> Размер в разложеном виде: 101х107 см<br> ширина шасси: 59 см</p>
<p>Подробнее - <a href=""http://wspb.home.pl/tako/index.php?option=com_virtuemart&amp;view=productdetails&amp;virtuemart_product_id=47&amp;virtuemart_category_id=26"" target=""_blank"">http://wspb.home.pl/tako/index.php?option=com_virtuemart&amp;view=productdetails&amp;virtuemart_product_id=47&amp;virtuemart_category_id=26</a></p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,"7519,4",,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/541/univjersalnaja-koljaska-2-v-1-tako-captiva-acoustic.800x600w.jpeg,,,,,,,,
simple,,Универсальная коляска 2 в 1 Tako Captiva Polka Dots ,1,1,visible,,"<div class=""b-description"">
				<p>Tako Captiva Polka Dots -  eдобная просторная коляска ультра-современного дизайна с прекарсными техническими характеристиками!</p>
<p>Tako Captiva это современная универсальная коляска, предназначена для детей отрождения до 36 месяцев и весом 15 кг.</p>
<p>Усиленная рама Tako Captiva имеет современный дизайн обтекаемой формы.</p>
<p>Передние поворотные колеса с возможнотью фиксации обеспечивают данной коляске легкость и маневренность движения. Все колеса модели Captiva надувные c дисками современного дизайна. Несколько уровней жесткости аммортизации.</p>
<p>Регулируемая родительска ручка позволит подобрать максимально удобное положения для родителей любого роста.</p>
<p>Регулируемая подножка для удобства малыша.</p>
<p>Спинка прогулочного сидения имеет несолько положений. Максимально низкое положения – для сна во время прогулки.</p>
<p>Люльку для новорожденного и прогулочный блок возможно устанавить в обоих направлениях.</p>
<p>Комплектация: люлька для новроженного, прогулочная коляска, сумка, утепленный чехол для ножек, мягкий вкладыш в прогулочный блок, вместительная корзина для покупок, дождевик.</p>
<p>Вес коляски :<br> рама с колесами: 11,15 кг<br> рама без колес: 7,75 кг<br> люлька: 5,45 кг<br> прогулочный блок: 5,95 кг</p>
<p>Размер в сложеном виде: 40х88 см<br> Размер в разложеном виде: 101х107 см<br> ширина шасси: 59 см</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,7074,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/538/5771.970x0.jpg,,,,,,,,
simple,,Универсальная детская коляска Tutek Turran Silver,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная детская коляска Tutek Turran SILVER (Польша) предназначена для детей от рождения до 3 лет.</p>
<p> Все внешние материалы люльки для новорожденного имеют специальную пропитку, за счет чего коляска по праву может считаться всесезонной. Большие внутренние размеры (80х38х24) обеспечат комфортное пребывание в коляске даже очень крупного ребенка. Бесшумный капор никогда не потревожит сон вашего малыша.</p>
<p>Люлька оснащена системой Easy Clip, которая позволяет устанавливать люльку лицом к маме или по ходу движения. Внутренняя обивка выполнена из натурального хлопка. Чехол съемный, и при необходимости вы можете постирать его в холодной воде (температура не более 30 градусов).</p>
<p> Дно люльки имеет специальные отверстия, через которые внутрь проникает воздух. Благодаря этому вашему малышу будет уютно и тепло спать в коляске в любое время года. Люлька имеет регулируемый подголовник. Небольшой вес люльки (5,5 кг.) позволяет достаточно просто ее переносить.</p>
<p>К данной модели прилагается удобная и стильная сумка, которая станет верным помощником при длительных прогулках, посещении поликлиники или гостей.<br> Преимущества данной модели:<br> утепленная люлька;<br> бесшумно откидывающийся капюшон;<br> отверстия в дне люльки и механизм регулирования потока воздуха;<br> изменяемое положение изголовья и внутрений механизм его регулирования.<br> Внутренние размеры: 80х38х24 см (длина х ширина х глубина)<br> Размеры в упакованном виде: 31х44,5х87,5 см (длина х ширина х глубина)<br> Очень легко моется.<br> Вес: 5,5 кг</p>
<p><br> Шасси :<br> Большая и вместительная металлическая корзина для покупок или вещей<br> 4 цельнорезиновых колеса на спицах диаметром 28 см.<br> Система демонтажа колес позволяет быстро и легко снять колеса и поставить их обратно<br> Установленные брызговики над колесами<br> Простой механизм системы Easy Clip установки люльки <br> Возможность укачивания малыша<br> Ручка регулируется по высоте<br> Схема механического сложения по типу книжки<br> Задний стояночный тормоз приводится в действие нажатием ногой на перекладину<br> Размеры рамы в разложенном виде (длина х ширина х высота): 103 х 55,5 х 71-107 см.<br> Размеры рамы в сложенном виде (длина х ширина х высота): 81 х 55,5 х 40 см.<br> Вес рамы: 7,3 кг.</p>
<p>Комплектация может быть черными или белыми колесами.</p>
<p>Видео - http://www.youtube.com/watch?feature=player_embedded&amp;v=vRx4Koyee4E</p>
<p>Информация и расцветки на сайте производителя - <a href=""http://www.tutek.pl/ru/produkty-2/turan-silver-2"" target=""_blank"">http://www.tutek.pl/ru/produkty-2/turan-silver-2</a></p>
<div class=""b-title b-title_type_product""></div>
<p></p>
				</div>",,,taxable,standard,1,0,1,,,1,,7205,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/613/290530.jpg,,,,,,,,
simple,,Универсальная детская коляска Tutek Tutek Timer,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная коляска Tutek Timer - это нежные, пастельные тона, ткань типа лен, а также функциональность и европейское качество. </p>
				</div>",,,taxable,standard,1,0,1,,,1,,Под,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша),,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/607/IMG_8104_(1).jpg,,,,,,,,
